Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Oregonians for Healthcare Choice,OregoniansForVaccineTruthAndHealthcareChoice,337316776389390,COMMUNITY,US,A critical part of guarding your health and the health of your children is the need for full disclosure of risks and benefits of any medical procedure. Our site provides notice of risks when the medical community fails to do so. ,2013-02-26 02:30:14,9996,10332,2020-08-12 19:53:07 EDT,2020-08-12,19:53:07,Photo,4,3,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/337316776389390/posts/3152618528192520,"Another great piece by the wonderful J.B. Handley. From the article: ""Almost no science has actually been done, and what little has been completed has been done with a singular focus: exonerate vaccines.""",https://www.facebook.com/ChildrensHealthDefense/photos/a.1806802292900517/2709104872670250/?type=3,,"Vaccines and autism- if the science hasn't been done correctly, is it really settled? Kennedy News & Views",Children's Health Defense,"Another great piece by the wonderful J.B. Handley. From the article: ""Almost no science has actually been done, and what little has been completed has been done with a singular focus: exonerate vaccines."" 

Read it here: https://childrenshealthdefense.org/news/vaccines-and-autism-is-the-science-really-settled/?itm_term=home",,,,4,-6.25
Oregonians for Healthcare Choice,OregoniansForVaccineTruthAndHealthcareChoice,337316776389390,COMMUNITY,US,A critical part of guarding your health and the health of your children is the need for full disclosure of risks and benefits of any medical procedure. Our site provides notice of risks when the medical community fails to do so. ,2013-02-26 02:30:14,10003,10339,2020-08-05 21:28:31 EDT,2020-08-05,21:28:31,Native Video,4,1,0,2,1,0,0,0,0,0,share,No,32,3296169,0,00:11:23,https://www.facebook.com/337316776389390/posts/3132751560179217,WOW!! So true...,https://www.facebook.com/avrettos1/videos/10224017651288276/,,,Anastasia,WOW!! So true...,,,,4,-4.75
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23340,24023,2020-09-30 22:00:31 EDT,2020-09-30,22:00:31,Link,4,2,1,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2722691121383153,Coronavirus vaccine won't bring about a 'fairytale' ending: Expert Warns http://ow.ly/WyAi30rcog6:=:https://www.cnbc.com/2020/09/22/coronavirus-vaccine-wont-bring-about-a-fairytale-ending-expert-.html?eType=EmailBlastContent&eId=4556dbf9-ab9e-4e83-b0e1-e3959583d371,http://ow.ly/WyAi30rcog6,https://www.cnbc.com/2020/09/22/coronavirus-vaccine-wont-bring-about-a-fairytale-ending-expert-.html?eType=EmailBlastContent&eId=4556dbf9-ab9e-4e83-b0e1-e3959583d371,,"Coronavirus vaccine won't bring about 'fairytale' ending to pandemic, expert warns","As the coronavirus pandemic continues to rage around the world, a lot of hope is being placed in finding an effective and safe vaccine against Covid-19. That might be a mistake, one expert says.",,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23341,24023,2020-09-24 15:01:30 EDT,2020-09-24,15:01:30,Live Video Complete,4,2,0,1,1,0,0,0,0,0,share,No,59,0,0,00:21:17,https://www.facebook.com/1374879262831019/posts/2716540935331505,,https://www.facebook.com/groups/ReddingPatriots/permalink/1888224674659506/,,,RallySally,,,,,4,-0.43
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23341,24023,2020-09-23 22:00:30 EDT,2020-09-23,22:00:30,Link,4,2,1,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2715823905403208,"Warp Speed Vaccine Will Be Shielded From Liability http://ow.ly/4dBN30rbdFP:=:https://articles.mercola.com/sites/articles/archive/2020/09/22/warp-speed-vaccine-will-be-shielded-from-liability.aspx?cid_source=dnl&cid_medium=email&cid_content=art2ReadMore&cid=20200922Z1&mid=DM660575&rid=970357115 Some COVID-19 vaccines use mRNA technology, which has never been licensed for use in humans and actually alters genes",http://ow.ly/4dBN30rbdFP,https://articles.mercola.com/sites/articles/archive/2020/09/22/warp-speed-vaccine-will-be-shielded-from-liability.aspx?cid_source=dnl&cid_medium=email&cid_content=art2ReadMore&cid=20200922Z1&mid=DM660575&rid=970357115,,Warp Speed Vaccine Will Be Shielded From Liability,It takes years to develop a safe and effective vaccine but COVID-19 vaccines are being rushed; vaccine-makers are protected from liability for vaccines injuries.,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23343,24026,2020-09-22 14:59:00 EDT,2020-09-22,14:59:00,Link,4,1,0,1,0,0,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2714607595524839,#RecallGavin2020 #RecallGavinNewsom #PublicEnemy1,https://www.facebook.com/708677422591042/posts/2999703643488397/,,,This is a re-share of a post,"Headmaster Gavin Newsom has expelled millions of kids from school, and it sums up everything that’s gone haywire with COVID in California.

1. One-Man Rule: The Governor dissolved the core institution in our society with the stroke of a pen. No one voted on it. There was no public input, testimony, or debate. The edict was barely explained or justified.

2. One Size Fits All: Many districts and schools have made careful plans, in consultation with parents and health experts, to offer in-classroom and home-based learning options. The Governor laid these plans to waste. 

3. Special Interest Control: Just five days ago, Gov. Newsom affirmed the right of local school districts to make their own reopening decisions. Then his largest campaign contributor had a word with him and he did a complete 180.

4. Ignorance of Data: Ironclad evidence shows closing schools will cause kids untold trauma and loss, while growing evidence suggests it won’t even slow spread of the virus. But science took a backseat to politics. 

5. Failure to Balance Risks: We don't know if one California child will tragically lose their life to COVID-19. But forced isolation puts many kids “at considerable risk of morbidity and, in some cases, mortality” (American Academy of Pediatrics). Why do their lives count for less? 

In this era of unimaginable hardship, we’ve seen the best in our community - grit, solidarity, heroic sacrifice - and we’ve seen the absolute worst in our government.",,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23341,24024,2020-09-21 14:01:03 EDT,2020-09-21,14:01:03,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2713670082285257,"How the Government Uses Fear to Control http://ow.ly/SQjW30raFqb:=:https://articles.mercola.com/sites/articles/archive/2020/09/19/government-using-fear-to-control.aspx?cid_source=dnl&cid_medium=email&cid_content=art1ReadMore&cid=20200919Z1&mid=DM654200&rid=968111571 STORY AT-A-GLANCE August 28, 2020, the Children’s Health Defense, led by Robert F. Kennedy Jr., launched a European branch of the organization Totalitarian nations have always used the power of fear to make citizens comply with authoritarian rule. Without fail, it’s been shown that all you have to do to engineer compliance, no matter how horrific the ramifications, is to tell people they have something to fear, and claim they will be safe if they follow you Today, we also have something no previous tyrant has had, namely the technology to track, trace, control and manipulate individuals wherever they live. Most are surrounded by electronics and wireless devices that harvest every imaginable data point about their personal life Digital currency will complete the net of tyranny. Once all cash economies have been abolished, they have absolute control over us because they will be able to tax every transaction and ensure compliance through the threat of financial confiscation The pushback seen around the world against mask mandates, vaccines, social distancing and lockdowns is not because there’s a willful ignorance of science, but that no real science is being presented; science is actually being withheld and suppressed",http://ow.ly/SQjW30raFqb,https://articles.mercola.com/sites/articles/archive/2020/09/19/government-using-fear-to-control.aspx?cid_source=dnl&cid_medium=email&cid_content=art1ReadMore&cid=20200919Z1&mid=DM654200&rid=968111571,,How the Government Uses Fear to Control,Totalitarian nations have always used the power of fear to make citizens comply with authoritarian rule.,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23341,24024,2020-09-20 22:00:28 EDT,2020-09-20,22:00:28,Link,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2712910762361189,Three-Fourths of Rescued Children Came from Foster Care - Parental Rights Foundation http://ow.ly/KE3o30raexD:=:https://parentalrightsfoundation.org/three-fourths-of-rescued-children-came-from-foster-care/,http://ow.ly/KE3o30raexD,https://parentalrightsfoundation.org/three-fourths-of-rescued-children-came-from-foster-care/,,Three-Fourths of Rescued Children Came from Foster Care - Parental Rights Foundation,"According to a US Marshals Service (USMS) spokesman quoted by PJ Media, more than three-fourths of children recently rescued in two Marshals Service operations originally went missing from foster care placements. Over the last month, we have rejoiced over headlines such as “US Marshals find 39 mis...",,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23349,24033,2020-09-17 15:57:01 EDT,2020-09-17,15:57:01,Link,4,4,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2709553366030262,BRAVO and gratitude to our friends and allies at A Voice for Choice!,https://www.shotsforschool.org/laws/regs2019/,,,This is a re-share of a post,"WIN!  AVFCA's letter to CDPH caused them to update their Medical Exemption Guidelines FAQ! 
(https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Vaccinations-Q-A.aspx#)
On August 19, 2020 the California Department of Public Health (CDPH) updated its Vaccination FAQ website providing guidance to parents and directives to schools that contradict the statute language and intent expressed by Governor Newsom and Senator Pan during the legislative process.  On September 1, A Voice for Choice Advocacy responded with a letter outlining in detail the new vaccine medical exemption law and the intent of the legislators (http://avoiceforchoiceadvocacy.org/wp-content/uploads/2020/09/AVFCA-Letter-to-CDPH-re-SB276-714-Interpretation.pdf).  We also created a letter writing campaign for parent to share their stories.  Thank you to the 80+ people who did!  We asked CDPH to immediately modify their guidance document, Vaccinations and Medical Exemption Questions and Answers, to accurately reflect both the wording and intent of SB 714, which expressly grandfathers students' permanent medical exemptions through the end of a gradespan (Preschool-TK/K, TK/K-6th, and 7-12th).  

Today we received a response that CDPH has updated their medical exemption guidelines:
Ms. Hildebrand,
Thank you for your email. After further review, CDPH has modified several of the responses to the FAQs posted on the shots for school website on August 19, 2020 (https://www.shotsforschool.org/laws/regs2019/).  At this time, currently valid medical exemption forms will be accepted when a student changes schools or child care facilities within the same grade span.  The question and response to #10 has been removed from the FAQ document.  Responses to questions seven and eight have also been modified to correspond to this change.  
The response to question nine has not been modified. The intent of SB 714 as well as HSC 120370 (below) indicates that beginning January 1, 2020, a new medical exemption form is required for students beginning a new grade span. 
HSC 120370 (a)(2)
(2) Commencing January 1, 2020, a child who has a medical exemption issued before January 1, 2020, shall be allowed continued enrollment to any public or private elementary or secondary school, child care center, day nursery, nursery school, family day care home, or developmental center within the state until the child enrolls in the next grade span.
For purposes of this subdivision, “grade span” means each of the following:
(A) Birth to preschool, inclusive.
(B) Kindergarten and grades 1 to 6, inclusive, including transitional kindergarten.
(C) Grades 7 to 12, inclusive.
Thank you for bringing this to our attention. CDPH will also communicate this update to all California school districts and local county health departments. 
Sincerely,
Secretary Mark Ghaly and Dr. Erica Pan

What this means:
A permanent medical exemption dated prior to January 1, 2020 is valid until entry into the next grade span (TK/K through 6th grade and 7th through 12th grade). Permanent medical exemptions may be transferred between child-care facilities and schools in California, both within and across school districts.  If your child is within gradespans, with a medical exemption dated prior to 2019, and rejected from school this year, please contact your school and let them know that the CDPH guidelines have been updated and your child's medical exemption is valid until the next gradespan and they should be enrolled.

Possible outstanding issues:
Whether or not students may enroll into a new gradespan for the 2020-21 school year (preschool, TK/K or 7th grade) using a permanent medical exemption issued prior to 2020, in accordance with July 1, 2019 regulations.  While the letter from CDPH indicates that no change in their guidelines, we would still argue that it does not state anywhere in the statute that the medical exemptionf for this year has to be dated 2020.  If your child is in preschool , TK/K or 7th grade for the first time this year and has been denied enrollment because their medical exemption is dated prior to 2020, please email us (info@avoiceforchoiceadvocacy.org) and we can try to help you.

Whether or not medical exemptions written by a phycisian who has recieved disciplinary action from their licensing entity are valid until the next gradespan or will be revoked retroactively.  The statute is unclear.  While it does not specifically state that that such medical exemptions issued prior to 2020 would be revoked retroactively, it does not say they won't.  If your child has a medical exemption written by a phycisian who has been disciplined and has been denied enrollment because of this, please email us (info@avoiceforchoiceadvocacy.org) and we can try to help you. 

Together we can make a difference!
If you found this information helpful and appreciate the work A Voice for Choice Advocacy is doing, please support us by making a donation today.
 
Christina Hildebrand
President/Founder
A (truncated)",,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23349,24883,2020-09-13 10:00:49 EDT,2020-09-13,10:00:49,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2704979343154331,Overemphasis on Deep Cleaning Can Backfire http://ow.ly/MktB30r96f9:=:https://articles.mercola.com/sites/articles/archive/2020/08/19/back-to-school-deep-cleaning.aspx?cid_source=dnl&cid_medium=email&cid_content=art1ReadMore&cid=20200819Z1&mid=DM627869&rid=943925942,http://ow.ly/MktB30r96f9,https://articles.mercola.com/sites/articles/archive/2020/08/19/back-to-school-deep-cleaning.aspx?cid_source=dnl&cid_medium=email&cid_content=art1ReadMore&cid=20200819Z1&mid=DM627869&rid=943925942,,Overemphasis on Deep Cleaning Can Backfire,Scientists warn that making deep-cleaning a priority is not going to have a significant impact on the spread of SARS-CoV-2.,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23357,24893,2020-09-08 13:01:20 EDT,2020-09-08,13:01:20,Link,4,1,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2700651490253783,Press in His Pocket: Bill Gates Buys Media to Control the Messaging • http://ow.ly/GCfG30r8cH1:=:https://childrenshealthdefense.org/news/press-in-his-pocket-bill-gates-buys-media-to-control-the-messaging/,http://ow.ly/GCfG30r8cH1,https://childrenshealthdefense.org/news/press-in-his-pocket-bill-gates-buys-media-to-control-the-messaging/,,Press in His Pocket: Bill Gates Buys Media to Control the Messaging • Children's Health Defense,"In his most recent editorial, RFK. Jr. writes about a Columbia Journalism Review expose reveals that, to control global journalism, Bill Gates has steered over $250 million to the BBC, NPR, NBC, The New York Times, just to name a few. To conceal his influence, Gates also funneled unknown sums via su...",,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23357,24893,2020-09-07 22:00:33 EDT,2020-09-07,22:00:33,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2700068390312093,"CDC walks back COVID-19 testing, warns not to argue with anti-maskers - Washington Times http://ow.ly/mwnk30r7RRC:=:https://www.washingtontimes.com/news/2020/aug/26/cdc-walks-back-covid-19-testing-warns-not-argue-an/?utm_campaign=shareaholic&utm_medium=twitter&utm_source=socialnetwork",http://ow.ly/mwnk30r7RRC,https://www.washingtontimes.com/news/2020/aug/26/cdc-walks-back-covid-19-testing-warns-not-argue-an/?utm_campaign=shareaholic&utm_medium=twitter&utm_source=socialnetwork,,"CDC walks back COVID-19 testing, warns not to argue with anti-maskers","The CDC reversed course on its recommendation for anyone and everyone who comes into contact with a coronavirus-positive individual to get tested, and instead, not. That makes sense. After all, Americans don’t run to the doctor’s to get tested for influenza every time they cross paths with a per...",,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23366,24902,2020-09-05 22:00:23 EDT,2020-09-05,22:00:23,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2698073743844891,Coronavirus: Why everyone was wrong | Back to Reason July 2020 | http://ow.ly/oPem30r7Qrm:=:https://medium.com/@vernunftundrichtigkeit/coronavirus-why-everyone-was-wrong-fce6db5ba809,http://ow.ly/oPem30r7Qrm,https://medium.com/@vernunftundrichtigkeit/coronavirus-why-everyone-was-wrong-fce6db5ba809,,Coronavirus: Why everyone was wrong,The immune response to the virus is stronger than everyone thought,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23383,24917,2020-08-30 09:55:04 EDT,2020-08-30,09:55:04,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2691794374472828,MacArthur Prevails – Judge Denies LA County’s Fourth Attempt to Shut Down Grace Community Church | Thomas More Society http://ow.ly/xoZi30r6AJo:=:https://www.thomasmoresociety.org/macarthur-prevails-judge-denies-la-countys-fourth-attempt-to-shut-down-grace-community-church/?utm_source=LifeSiteNews.com&fbclid=IwAR1XM9ejr2hTqvEzajGGGf8cz_wb9cdHtGJGM4--GTsX5KKT7OkUJWgbMd8,http://ow.ly/xoZi30r6AJo,https://www.thomasmoresociety.org/macarthur-prevails-judge-denies-la-countys-fourth-attempt-to-shut-down-grace-community-church/?utm_source=LifeSiteNews.com&fbclid=IwAR1XM9ejr2hTqvEzajGGGf8cz_wb9cdHtGJGM4--GTsX5KKT7OkUJWgbMd8,,www.thomasmoresociety.org:=:https://www.thomasmoresociety.org/,,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23393,24924,2020-08-28 10:02:01 EDT,2020-08-28,10:02:01,Link,4,2,0,1,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2689931464659119,A Disgraceful Day at the California Capitol | Capitol Quagmire http://ow.ly/cJWG30r6wAX:=:https://blog.electkevinkiley.com/a-disgraceful-day-at-the-california-capitol/,http://ow.ly/cJWG30r6wAX,https://blog.electkevinkiley.com/a-disgraceful-day-at-the-california-capitol/,,A Day of Disgrace at the California Capitol,The Legislature kept in place Assembly Bill 5,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23393,24924,2020-08-27 22:00:58 EDT,2020-08-27,22:00:58,Link,4,4,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2689507731368159,Some good news shines through the darkness. People who get coronavirus develop long-term immunity via T cells: study - Business Insider - http://ow.ly/4Sts30r6,http://ow.ly/4Sts30r6iRd,https://www.businessinsider.com/long-term-coronavirus-immunity-t-cells-2020-8?eType=EmailBlastContent&eId=5f183b9d-f493-46f4-b6c8-0b6852651b6d,,We now have the best evidence yet that everyone develops long-term coronavirus immunity after infection — and it's not just about antibodies,Research shows that COVID-19 patients — including those with asymptomatic or mild cases — develop T cells that can fight the virus if it returns.,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23396,24927,2020-08-27 14:09:31 EDT,2020-08-27,14:09:31,Link,4,2,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2689249144727351,This opine belongs in the shredder! Legislature needs emergency hearing on vaccines – COVID-19 and flu | CalMatters http://ow.ly/q2Fb30r6F1B:=:https://calmatters.org/commentary/my-turn/2020/08/legislature-needs-an-emergency-hearing-on-vaccines-for-covid-19-and-the-flu/?utm_source=CalMatters%20Newsletters&utm_campaign=5fbd056d14-WHATMATTERS_NEWSLETTER&utm_medium=email&utm_term=0_faa7be558d-5fbd056d14-150505560&mc_cid=5fbd056d14&mc_eid=8ee8b81335 CALL your reps today!,http://ow.ly/q2Fb30r6F1B,https://calmatters.org/commentary/my-turn/2020/08/legislature-needs-an-emergency-hearing-on-vaccines-for-covid-19-and-the-flu/?utm_source=CalMatters%20Newsletters&utm_campaign=5fbd056d14-WHATMATTERS_NEWSLETTER&utm_medium=email&utm_term=0_faa7be558d-5fbd056d14-150505560&mc_cid=5fbd056d14&mc_eid=8ee8b81335,,Legislature needs emergency hearing on vaccines – COVID-19 and flu | CalMatters,It’s critical that we encourage the early adoption of any successfully developed COVID-19 vaccine and promote the widespread use of the flu vaccine.,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23396,24927,2020-08-26 22:01:00 EDT,2020-08-26,22:01:00,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2688621421456790,"CHD Holds Press Conference with Legal Team and Plaintiff in Lawsuit Against Facebook, Mark Zuckerberg, and Three of Facebook’s So-Called “Fact-Checkers” • Children's Health Defense http://ow.ly/NN6T30r5tfE:=:https://childrenshealthdefense.org/news/chd-holds-press-conference-with-legal-team-and-plaintiff-in-lawsuit-against-facebook-mark-zuckerberg-and-three-of-facebooks-so-called-fact-checkers/?utm_source=salsa&eType=EmailBlastContent&eId=5f790afa-fdc6-4005-82e5-4631743b7ef4",http://ow.ly/NN6T30r5tfE,https://childrenshealthdefense.org/news/chd-holds-press-conference-with-legal-team-and-plaintiff-in-lawsuit-against-facebook-mark-zuckerberg-and-three-of-facebooks-so-called-fact-checkers/?utm_source=salsa&eType=EmailBlastContent&eId=5f790afa-fdc6-4005-82e5-4631743b7ef4,,"CHD Holds Press Conference with Legal Team and Plaintiff in Lawsuit Against Facebook, Mark Zuckerberg, and Three of Facebook’s So-Called “Fact-Checkers” • Children's Health Defense","Watch RFK, Jr., the legal team and a pediatrician directly affected by Facebook's censorship, as they take questions from from the media and concerned citizens regarding the CHD lawsuit charging Facebook, Mark Zuckerberg, and three fact-checking outfits with censoring truthful public health posts an...",,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23412,24937,2020-08-15 18:01:22 EDT,2020-08-15,18:01:22,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2678080709177528,Vaccine paradox: Why antibodies don’t help | Times of India http://ow.ly/6Hb030r3uv8:=:https://timesofindia.indiatimes.com/city/delhi/vaccine-paradox-why-antibodies-dont-help/articleshow/77158001.cms?fbclid=IwAR1WBKjSkTL6XHHLaQ_wCjHZq0EFmailiI3BjVXlplQCE1rTICVrrF7G7fo The trials for the Covid-19 vaccine at AIIMS Delhi are up against a peculiar problem: some volunteers already have antibodies against the novel coronavirus. Real #herdimmunity without vaccines.,http://ow.ly/6Hb030r3uv8,https://timesofindia.indiatimes.com/city/delhi/vaccine-paradox-why-antibodies-dont-help/articleshow/77158001.cms?fbclid=IwAR1WBKjSkTL6XHHLaQ_wCjHZq0EFmailiI3BjVXlplQCE1rTICVrrF7G7fo,,Vaccine paradox: Why antibodies don’t help | Delhi News - Times of India,The trials for the Covid-19 vaccine at AIIMS Delhi are up against a peculiar problem: some volunteers already have antibodies against the novel corona,,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23413,24936,2020-08-12 22:00:49 EDT,2020-08-12,22:00:49,Link,4,0,1,2,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2675315802787352,Tone Deaf Officials Tightening Lockdown Response As Public Chafes – The Highwire http://ow.ly/F7L030r3QVi:=:https://thehighwire.com/tone-deaf-officials-tightening-lockdown-response-as-public-chafes/?fbclid=IwAR03um4-7pDV7r7XCGbS9NHxhDn_i7NIhznyUPMl1KYES2pdA3JRWdglkPE,http://ow.ly/F7L030r3QVi,https://thehighwire.com/tone-deaf-officials-tightening-lockdown-response-as-public-chafes/?fbclid=IwAR03um4-7pDV7r7XCGbS9NHxhDn_i7NIhznyUPMl1KYES2pdA3JRWdglkPE,,Tone Deaf Officials Tightening Lockdown Response As Public Chafes,"By Jefferey Jaxen The urgency is palpable. Far from an imaginary scenario, America and much of the world is feeling the racing pressure of economic failure and societal trauma created by the corona…",,,,4,-6.25
