Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 06:03:49 EDT,2020-09-14,06:03:49,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959374757881620,"1. The distraction strategy A primary element of social control, the strategy of diversion is inspired by Roman and ancient times: panem et circenses - bread and games. It consists in diverting the attention of the people from the important problems and the changes decided by the political and economic elite, thanks to a continual deluge of distractions and insignificant information: football, sport in general, the Olympic Games, certain TV shows… 2. Create problems, then offer solutions This method is also called ""problem-reaction-solution"". It consists in creating a social problem from which will arise a set of circumstances that will elicit a popular reaction asking for measures that we want to be accepted. For example: allow urban violence to develop in order to better establish security laws to the detriment of individual freedom. 3. The degradation strategy Flowing from the previous point, the strategy of degradation allows the unacceptable to be accepted. It suffices to apply the measures gradually, in ""gradual fashion"", over several years. Thus, massive unemployment, precariousness, flexibility, relocations, wages no longer guaranteeing a decent income, lower pensions and longer working hours ... so many changes to the advantage of neoliberalism and globalization, which would have caused a revolution if they had been applied brutally. 4. The deferred strategy Another way to get an unpopular decision accepted is to present it as a necessary difficulty, gaining public agreement in the present for future application. It is, in fact, always easier to accept a sacrifice if it is not immediate. It takes some time to get used to the idea change and accept it with resignation when the time is right. 5. Address the public as well as young children Most advertisements (* and or speeches by politicians) aimed at the general public use speech, arguments, characters, and a particularly infantilizing tone, as if the spectator was a child to be convinced. 6. Appealing to the emotional rather than to reflection Appealing to the emotional is a classic technique for bypassing rational analysis and the critical sense of individuals. The use of the emotional register opens up access to the unconscious in order to ""implant"" certain desires, ideas, fears, impulses or behaviors. 7. Keep the public in ignorance and stupidity As was the case for centuries when knowledge and knowledge were held by the clergy, it is (often) made so that the public is unable to understand the methods used for its control and slavery. 8. Encourage the public to indulge in mediocrity Encourage the public to stupidity, vulgarity and ignorance, as is the case of some tabloids or TV shows alas! particularly popular. 9. Replace rebellion with guilt Make the individual believe that he alone is responsible for his misfortune. Thus, instead of revolting against the system, the people blame themselves and attack themselves, which generates a state of depression, one of the effects of which is the inhibition of action. And without action, no revolt or revolution! 10. Know people better than they know themselves Over the course of the 20th century, rapid advances in science and technology have created a growing gap between the knowledge of the public and that of the elites. Through biology, neurobiology, psychology ... the ""system"" has come to an advanced knowledge of the human being. He has come to know the average person better than he knows himself. In the majority of cases, the ""system"" has greater control and greater power over individuals than the individuals themselves. In this regard, it is essential to ask ourselves: why politicians and leaders so appeal to polling and advertising institutes when the accuracy of their opinions should be enough to convince us? ...",,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 05:59:11 EDT,2020-09-14,05:59:11,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,1474325,0,00:06:25,https://www.facebook.com/groups/643541389464960/permalink/959372321215197,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 05:49:38 EDT,2020-09-14,05:49:38,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959367521215677,"The Covid-19 virus: The fear campaign has no scientific basis By Prof Michel Chossudovsky Data and concepts were manipulated in order to support the fear campaign. Estimates are used in order to justify the foreclosure and closure of the economy, with dire consequences. The virus is blamed for poverty and unemployment. Social engineering is applied. Governments are being pushed to extend the lockdown. The media and governments are involved in the dissemination of disinformation. The fear campaign has no scientific basis. Our goal is to inform and reassure our fellow citizens. The political class is false. VIDEO: The fear campaign has no scientific basis: Teacher. Michael Chossudovsky Globalization Research Center GlobalizationTV globalresearchtv.com September 11, 2020 https://youtu.be/VzA5YF2EMDE https://www.mondialisation.ca/le-virus-covid-19-la-…/5649183",,,,,,,,,-11.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 05:48:07 EDT,2020-09-14,05:48:07,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959366561215773,"The Covid-19 virus: The fear campaign has no scientific basis By Prof Michel Chossudovsky Data and concepts were manipulated in order to support the fear campaign. Estimates are used in order to justify the foreclosure and closure of the economy, with dire consequences. The virus is blamed for poverty and unemployment. Social engineering is applied. Governments are being pushed to extend the lockdown. The media and governments are involved in the dissemination of disinformation. The fear campaign has no scientific basis. Our goal is to inform and reassure our fellow citizens. The political class is false. VIDEO: The fear campaign has no scientific basis: Teacher. Michael Chossudovsky Globalization Research Center GlobalizationTV globalresearchtv.com September 11, 2020 https://youtu.be/VzA5YF2EMDE https://www.mondialisation.ca/le-virus-covid-19-la-…/5649183",,,,,,,,,-46
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,252,N/A,2020-09-14 05:47:43 EDT,2020-09-14,05:47:43,Photo,14,3,11,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/366652641013784,You have trolls in the group. See pics,https://www.facebook.com/photo.php?fbid=3142794119153072&set=gm.366652641013784&type=3,,,Photos from Nicole Miller's post,,,,,-1.43
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 05:45:40 EDT,2020-09-14,05:45:40,Photo,15,6,2,1,1,1,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959365507882545,,,,,,,,,,-1.53
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 05:40:19 EDT,2020-09-14,05:40:19,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959363107882785,,https://www.facebook.com/photo.php?fbid=10223622434058558&set=gm.903855850138122&type=3,,,This is a re-share of a post,"Vladimir Lenin, 1921 on how to destroy the West (abridged):
• Corrupt the young. 
• Get them away from religion. 
• Encourage their interest in sex. 
• Make them superficial by focusing their attention on sport, sensual entertainment, and other trivia. 
• Always preach true democracy but seize power as ruthlessly as possible. 
• Encourage government extravagance and  destroy its credit. 
• Produce fear with rising prices, inflation ... and general discontent. 
• Encourage disorders and foster a lenient attitude towards disorders. 
• By deceptive argument, cause the breakdown of the old moral virtues: honesty, SOBRIETY, self-restraint. 
• Register firearms to make the population defenceless.

Victorian dictator, Comrade Danimir Andreyevich (nickname Dan), is getting it all done. Your thoughts?

PS To those who doubt that Lenin said all this: don't sit there and doubt. Read. You have 40 books by comrade Vlad to choose from and you'll find these thoughts in several of them. It was his plan, what we have now",,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 05:30:40 EDT,2020-09-14,05:30:40,Photo,42,24,0,11,1,0,0,1,5,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959359024549860,,,,,,,,,,1.83
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 05:25:45 EDT,2020-09-14,05:25:45,Link,3,2,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959356881216741,,,,,This is a re-share of a post,,,,,-7
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40286,N/A,2020-09-14 05:15:32 EDT,2020-09-14,05:15:32,Status,26,1,25,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159632264091789,"Hello, I would like to ask something regarding giving vitamins as I am starting to have the feeling like I am missing something. In this and other few natural immunity groups there are so many posts about giving extra Vitamins especially to children now before the winter comes. I personally never gave any Vitamin to my LO as he is a great eater, eat a lot of fruits, veggies, drink natural herbal teas, and I never felt like he is having some deficiency as he is generally very healthy. The viruses he catches from the nursery usually are going away in few days without any chemical medicine (usually only with herbal tea, lemon and honey). I have read a lot of articles and documentary claiming that the vitamins sold in the shops are a big scam and quite often are doing more damage rather then boost immunity. Therefore, can you please give me some credible researches to read why the vitamins for the shops are good and essential? Before giving the vitamins do you do medical checks to determine the deficiency in the body? I haven't even given vitamin D drops when he was a baby as always preferred to go out and spend at least 30 mins on the sun and never really had an issue. TIA",,,,,,,,,-2.23
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40286,N/A,2020-09-14 05:15:18 EDT,2020-09-14,05:15:18,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159632343701789,What is the best vit c to get for my 10 Yr old daughter please.,,,,,,,,,-116
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 04:59:59 EDT,2020-09-14,04:59:59,YouTube,4,3,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959344627884633,,https://www.youtube.com/watch?v=pAm0jDjn_QM&feature=share,,,Victoria has seen ‘signs of hope’ yet policing ‘is now the real worry’,"Sky News host Chris Kenny says the idea that Victorian police, who did nothing to stop BLM protests during the last lockdown, should go so hard with a zero t...",,,,-4.75
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 04:46:33 EDT,2020-09-14,04:46:33,Link,3,0,1,1,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667436877209236,😡 ENOUGH! ✊,,,,This is a re-share of a post,"GRAPHIC VIDEO : WARNING - HEAD STOMP

The video ‘appears’ to show a Victorian Police Officer stomping on the head of a citizen while making an arrest.   It’s being reported that this happened in Melbourne today.

As they say, a fish rots from the head down. This is Dan Andrew’s Victoria.",,,,-0.25
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 04:28:37 EDT,2020-09-14,04:28:37,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667428203876770,😡,https://www.youtube.com/watch?v=zGNffT6JqKM&feature=share,,,Craig,,,,,-12
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 04:27:25 EDT,2020-09-14,04:27:25,Link,3,0,0,0,0,1,0,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667427753876815,,https://7news.com.au/news/victoria-police/victoria-police-vehicle-appears-to-hit-man-in-epping-before-kicking-incident-c-1313862,,,This is a re-share of a post,,,,,-0.25
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 04:21:27 EDT,2020-09-14,04:21:27,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667425107210413,,,,,This is a re-share of a post,Be that guy!,,,,-0.5
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 04:16:04 EDT,2020-09-14,04:16:04,Photo,3,2,0,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667422670543990,,https://www.facebook.com/photo.php?fbid=10158322982710973&set=p.10158322982710973&type=3,,"AND HERE WE ARE IN THE 7 MONTH PHIL OF THE ""TWO WEEKS ΤΟ FLATTEN THE CURVE"" BULLSHIT",Karen,Are you waking up to the steaming pile of shit that is our Government yet?,,,,-0.25
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 04:13:11 EDT,2020-09-14,04:13:11,Photo,5,0,1,0,0,0,0,2,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667421427210781,😡,,,,,,,,,0.26
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 04:10:40 EDT,2020-09-14,04:10:40,Photo,6,3,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667420350544222,,,,,,,,,,0.32
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 04:07:31 EDT,2020-09-14,04:07:31,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667418523877738,,https://www.facebook.com/photo.php?fbid=3436196283070284&set=p.3436196283070284&type=3,,,RB,"Danielle Mottale : """"I have been observing the masses for months now. the American sheeple went from being mildly inconvenienced, at best, to what I am observing now as: absolutely comfortable in their slavery. 

Here we have a rogue, 100% criminal pseudo 'government' imposing their arbitrary will on millions of people, and not only do I observe unquestioning compliance, people are now comfortable with their cute masks on, walking with them on outdoors, not realizing how ABSURD and GROTESQUELY irrational they actually are. resuming their partial and allocated ""allowed"" activities, and, wait for it, being THANKFUL.

It took all of 90 days to condition the thinking and alter the behavior of 300 million people...

They naturally jump back in proximity to others, they don't hug, shake hands or even maintain eye contact with their fellow man.

This is the decline of man kind into ZERO. This is the age of ZERO.

Mr. Musk want to merge us with machines?? I say, go for it. this is NOT humanity anyway. These are programmed automatons waiting to be slaughtered. Merge away! Have your trans humanist dystopia already....I will keep watching from the sidelines.""",,,,-0.5
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 03:58:44 EDT,2020-09-14,03:58:44,Photo,4,1,0,1,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667414860544771,😡,https://www.facebook.com/photo.php?fbid=971099630057128&set=p.971099630057128&type=3,,,Avid,"""If you want a picture of the future, imagine a boot stamping on a human face— forever""
- George Orwell",,,,-0
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 03:56:22 EDT,2020-09-14,03:56:22,Photo,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667413727211551,,https://www.facebook.com/photo.php?fbid=3436146913075221&set=p.3436146913075221&type=3,,,RB,"“A really efficient totalitarian state would be one in which the all-powerful executive of political bosses and their army of managers control a population of slaves who do not have to be coerced, because they love their servitude.” 
~ Aldous Huxley, Brave New World",,,,-0
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 03:55:16 EDT,2020-09-14,03:55:16,YouTube,6,1,0,0,0,0,0,1,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667413123878278,😠 Filth! 😡,https://www.youtube.com/watch?v=Naq3GEi6B_4&feature=share,,,Claireholzheimer,"I have epilepsy and these are the reasons I'm scared to have a seizure on my own and have police find me, because after a seizure I get aggressive and the police don't look for medical bracelets.",,,,-0
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40286,N/A,2020-09-14 03:51:17 EDT,2020-09-14,03:51:17,Status,16,0,16,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159632088356789,"Hello! My crazy kiddo has hurt his back this kornjng, he was on the bed and jumped but then bent his legs to land on his butt. Immediate pain in his lower back. This was about an hour and a half ago. He is ok, moving fine. it only hurts when he does any running, jumping or stomping (he is almost 4). I gave him arnica straight away and will continue every hour or two. I wonder if there are any other more suitable remedies. Any advice is appreciated 🙂 xx",,,,,,,,,-3.62
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40286,N/A,2020-09-14 03:51:11 EDT,2020-09-14,03:51:11,Status,40,6,30,0,0,0,0,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159632017171789,"Just wanting some advice please: at my children’s school on Friday they did a temperature check which was a machine pointed to the head from around 2 metres away with a red light pointing to the child’s head. Could this light be bad for the child by any chance, especially done every day? Thank you.",,,,,,,,,-1.45
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40286,N/A,2020-09-14 03:51:07 EDT,2020-09-14,03:51:07,Status,83,2,80,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159632065336789,"Looking for what could be causing this please... Every morning (and some evenings) my son (7 years) says he feels sick. He never is. He hasn’t been sick since January. All my family say just ignore him, he’s ok, or he’s making it up. I don’t make a big deal of it and usually say “you are ok” or “no you don’t” I have asked him why he says it and he says because he really does feel sick. I have taken him to the doctors and they say there’s nothing medically wrong. But I can’t help but think something must be causing it?",,,,,,,,,1.43
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40286,N/A,2020-09-14 03:50:52 EDT,2020-09-14,03:50:52,Photo,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159632176251789,Hello! Any idea if I can take these while breast feeding starting to get a cold ❄️😑,https://www.facebook.com/photo.php?fbid=10158131117112663&set=gm.10159632176251789&type=3,,,,,,,,-25.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 03:41:54 EDT,2020-09-14,03:41:54,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959302741222155,,https://www.facebook.com/sonialouisebuckley/photos/a.1312932255530309/1755979987892198/?type=3,,"Vote 1 Iam delighted to announce that will be runningas candidate in the government election for East Gippsland Supporting our community will be essential during our tough economic future.| stand for lower rates, debt and target spending. Reform to town planning, restructure and cutting red tape. Bring back decision making to our local councillors with greater delegated authority, public scrutiny, accountability and transparency. We need stronger engagement and support for remote communities. SONIA BUCKLEY A Voice for East Gippsland HTTPS://WWW.FACEBOOK.COM HTTPS://WWW SONIALOUISEBUCKLEY BUCKLEY@SONIABU02391082 Representation Country",Sonia Buckley - An Independent Voice For East Gippsland,"Hello East Gippslanders.
My history of political campaigning for community and country issues has been developed over many years. With the current political climate the importance of home grown representation is needed now more than ever. I hope that you would consider that your vote would be well invested in me, so that I can represent your voice in Local Government. 
I support many local initiatives and will discuss them and my platform in more detail during the election campaign, please like my Sonia Buckley a Voice for East Gippsland facebook page to keep updated. Thank you.
Authorised by Sonia Buckley Lakeside Lodge Benambra.
#politics
#eastgippsland
#localgovernment
#councielections
#vote1Buckley",,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 03:13:55 EDT,2020-09-14,03:13:55,Native Video,5,2,0,1,1,0,1,0,0,0,share,No,0,34297,0,00:22:15,https://www.facebook.com/groups/643541389464960/permalink/959289777890118,,https://www.facebook.com/morgancjonas/videos/351530992536151/,,,Morgan C Jonas,"500,000 to end Vic lockdown (Freedom Day)",,,,-3.8
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 03:08:38 EDT,2020-09-14,03:08:38,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959287621223667,,https://www.facebook.com/greataustralianparty/photos/a.796820227190817/1377562405783260/?type=3,,"Belarusian President Aleksandr Lukashenko said last month via Belarusian Telegraph Agency, BelTA., that World Bank and IMF offered him a bribe of $940 million USD in the form of ""Covid Relief Aid."" In exchange for $940 million USD, the World Bank and IMF demanded that the President of Belarus: .imposed ""extreme lockdown on his people"" .force them to wear face masks .impose very strict curfews .impose a police state .crash the economy",Great Australian Party,"Gap invites your comments on the following article.
Belarusian President Aleksandr Lukashenko said last month via Belarusian Telegraph Agency, BelTA., that World Bank and IMF offered him a bribe of $940 million USD in the form of “Covid Relief Aid.” In exchange for $940 million USD, the World Bank and IMF demanded that the President of Belarus

Source- https://www.armstrongeconomics.com/world-news/corruption/belarusian-president-claims-imf-world-bank-offered-him-a-bribe-to-impose-covid-restrictions/",,,,-25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 02:56:02 EDT,2020-09-14,02:56:02,Native Video,1,0,0,0,1,0,0,0,0,0,share,No,0,835,0,00:01:32,https://www.facebook.com/groups/643541389464960/permalink/959282364557526,,https://www.facebook.com/vjpaulofficial/videos/173063364379505/,,,VJ,"If the complex and sophisticated non-life matters on Universe were created by God, how much more carefully we human beings are made! We are precious in His sight! Please watch this ""capsule message"". 💊",,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 02:55:12 EDT,2020-09-14,02:55:12,Native Video,2,0,0,0,2,0,0,0,0,0,share,No,0,835,0,00:01:32,https://www.facebook.com/groups/643541389464960/permalink/959281961224233,,https://www.facebook.com/vjpaulofficial/videos/173063364379505/,,,VJ,"If the complex and sophisticated non-life matters on Universe were created by God, how much more carefully we human beings are made! We are precious in His sight! Please watch this ""capsule message"". 💊",,,,-9.5
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 02:43:53 EDT,2020-09-14,02:43:53,Photo,4,0,0,1,0,1,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667378283881762,,https://www.facebook.com/photo.php?fbid=967152447118513&set=p.967152447118513&type=3,,,Avid,"How many cops did this guy punch?
What's the black thing he's hiding under his shirt? Lucky he wasn't sitting on a park bench or inciting protest on Facebook, he wouldn't have got a punch in. Multi angles and brilliant timing by the cameraman.. 
Fake as fuck.",,,,-0
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 02:42:01 EDT,2020-09-14,02:42:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667377657215158,,https://constitutionwatch.com.au/covert-police-powers-are-victoria-police-authorised-officers-for-the-purposes-of-the-public-health-and-wellbeing-act-2008/?fbclid=IwAR1_lVx98qcZ_6Ii_qdEFjurpKtGYbxrblzw8-Sdt993MeVK4eG1aOcnCH8,,,This is a re-share of a post,,,,,-8
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 02:23:11 EDT,2020-09-14,02:23:11,Link,3,0,2,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667369440549313,😡,https://www.facebook.com/groups/204820377610793/permalink/237857777640386/,,Should Tom Hanks have been let in to Queensland?,This is a re-share of a post,,,,,-0.25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 02:20:23 EDT,2020-09-14,02:20:23,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959267604559002,Camping is such fun ! Pick your space now .,https://www.youtube.com/watch?v=0t2j1XoWjMQ&feature=share,,,We love our cousin Karen Brewer,https://www.facebook.com/karen.spiers.336,,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 02:04:07 EDT,2020-09-14,02:04:07,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959260031226426,,https://www.youtube.com/watch?v=9hGoXSceMK8&feature=share,,,IT'S NOT AFFECTING ME - KAREN BREWER,,,,,-38
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 02:00:50 EDT,2020-09-14,02:00:50,Native Video,1,0,0,1,0,0,0,0,0,0,share,No,0,897851,0,00:03:12,https://www.facebook.com/groups/655947885024802/permalink/667359747216949,Victoria Police are handing out free toilet paper 💩,https://www.facebook.com/7NEWSMelbourne/videos/411796973119141/,,,7NEWS Melbourne,"There have been violent clashes between police and anti-lockdown demonstrators with shoppers at the Queen Vic Market caught up in the middle. 

It's the biggest protest so far and comes despite our COVID cases continuing to track down towards the target we need to ease restrictions. 

www.7NEWS.com.au 

#7NEWS",,,,-0.5
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 01:55:13 EDT,2020-09-14,01:55:13,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,83238,0,00:04:03,https://www.facebook.com/groups/655947885024802/permalink/667357503883840,,https://www.facebook.com/SkyNewsAustralia/videos/334004404509372/,,,Sky News Australia,"Sky News host Paul Murray said today the media, yet again, did the bidding of Victorian Premier Daniel Andrews by pretending that when he did his announcement today, he had anything to say.

More: https://bit.ly/2ZzkN2X",,,,-4
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2135,N/A,2020-09-14 01:42:00 EDT,2020-09-14,01:42:00,Link,4,0,1,2,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/959250671227362,Just what we’ve been saying all along,,,,This is a re-share of a post,,,,,-5.25
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-09-14 01:38:34 EDT,2020-09-14,01:38:34,Status,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/319624582651845,1000+ medical doctors worldwide calling covid 19 a lie . Where is any of our or your top hero leaders giving any of them a voice to at least explain where they are coming from ?,,,,,,,,,-0.83
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 01:36:01 EDT,2020-09-14,01:36:01,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,491247,0,00:06:39,https://www.facebook.com/groups/655947885024802/permalink/667347847218139,😠,https://www.facebook.com/RebelNewsAustralia/videos/772741306889292/,,,Australian Liberty Alliance,"This CCTV is the reason why Dan Andrews must be STOPPED from extending his State of Emergency. 

It's up to you to SHARE the footage far and wide.

Don't forget to tag Victoria Police.",,,,-4
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 00:46:25 EDT,2020-09-14,00:46:25,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667322913887299,,https://www.facebook.com/groups/2732540056965117/permalink/2962882537264200/,,,This is a re-share of a post,,,,,-8
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-14 00:29:01 EDT,2020-09-14,00:29:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/667314227221501,They tell us it's 🐂💩 & still we obey! 😒,https://www.facebook.com/groups/655947885024802/permalink/655983281687929/,,,This is a re-share of a post,They tell us it's 🐂💩 & still we obey! 😒,,,,-8
