Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 12:00:52 EDT,2020-08-20,12:00:52,Link,214,89,4,108,12,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3362446850464717,Your new go-to summer lunch,https://www.healthy-holistic-living.com/mediterranean-chickpea-salad/?utm_source=HHL&utm_medium=PP,,,Mediterranean Chickpea Salad Will Fill You Up All Day,"This Mediterranean Chickpea Salad is perfect! But it could use your modifications. Will a delightful dressing, changes are easy with this versatile salad.",,,,1.28
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 11:00:40 EDT,2020-08-20,11:00:40,Link,109,57,5,45,1,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3369446689764733,"Becoming deficient in magnesium is not difficult, even if you are eating a relatively healthy diet.",http://ed.gr/cpxyc,https://www.mykoreessentials.com/blog/7-Warning-Signs-That-Your-Magnesium-Levels-Are-Dangerously-Low-And-How-to-Fix-It.html?utm_source=Facebook&utm_medium=Social&utm_campaign=Blog,,7 Warning Signs That Your Magnesium Levels Are Dangerously Low (And How to Fix It),"Magnesium is a very important mineral that is responsible for various health functions, including blood pressure, heart health, and neurological functions.",,,,-1.53
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,118035,129378,2020-08-20 10:32:36 EDT,2020-08-20,10:32:36,Link,379,211,50,63,33,14,1,0,6,1,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2715813435332727,"From the article: Recently, the non-profit group the Informed Consent Action Network (ICAN) confirmed that officials within the NIH who are working to develop a vaccine for novel coronavirus (COVID-19) stand to personally earn millions of dollars from sales of this vaccine. In short, individuals within Dr. Fauci’s NIAID, and their heirs, will each potentially earn millions of dollars personally from sales of mRNA-1273 and NIAID also stands to earn millions annually from the sale of this vaccine.",https://thehighwire.com/rush-to-censor-discredit-as-much-anticipated-plandemic-2-released/,,,"Rush to Censor, Discredit As Much-Anticipated Plandemic 2 Released - The Highwire","By Jefferey Jaxen On May 4th, 2020 as part of a documentary series called Plandemic, investigative filmmaker Mikki Willis released an interview featuring science whistleblower Dr. Judy Mikovits. The interview received fierce backlash and heavy-handed censorship for what the corporate media declared....",,,,1.3
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,5898,6342,2020-08-20 10:23:52 EDT,2020-08-20,10:23:52,Native Video,20,8,2,2,8,0,0,0,0,0,owned,Yes,205,240,0,00:00:15,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158692240573210,"Friends, a small peek at safe, effective, clean products in my home. Plant and essential oil based 🌿 I cannot stress this enough. If you do ONE thing for yourself and your family, especially during this ""pandemic"" - please remove toxic chemicals/cleaners/self-care products from your home. I have switched over areas a little at a time. No more running around to different stores searching for clean products (because time is our greatest asset), just a convenient wellness box that I personally create and comes to my doorstep covering everything I need. Look at all this Plant Based goodness right here for a safe clean kitchen! The starter kit is exactly that, a very effective and easy starting point- it has in it support for all you need to get these new daily habits in your home - plus a *dreamy home diffuser! + Home products, emotional support, hormone balancing, kids oils, kids products, baby line, makeup, self-care items, mens line, soap, effective insect spray and sunscreen and so much more. I remember thinking how will I switch it all out?! And the answer was one small step at a time 🙌❤️😊 🍃🍃 If you're looking for something powerful, and health BOOSTING, especially right now to keep you ABOVE the wellness line, this is it 👇 Best part: you get to join my wellness minded oilers community. We’re a group of wellness minded peeps of around 5,000 strong, all working toward improving our health, because it's a journey for everyone. Whether you’re a super health nut, just dipping your toes in the water or somewhere in between, there’s a place for you 💕 And I would love to have you along side me on this adventure ❤️ Bring more calm and immunity boosting to your days➜ http://integrativenutritionaltherapies.com/eo:=:http://www.integrativenutritionaltherapies.com/eo P.S. 🎯Thieves kills 99.99% of germs and bacteria, yes, read that again. This is an FDA approved claim for the ingredients. . . #starthere #plantbased #raiseyourimmunityshield #safecleankitchen #younglivingessentialoils #youngliving #thieves #superattractor #lightseeker #highvibration #ascension #alignment #elevation #innatewisdom #transformation #soultherapy #spiritualgrowth #mothernature #truthseeker #naturalvibes #lifeuntethered #babysteps",https://www.facebook.com/IntegrativeNutritionalTherapies/videos/962590150834994/,,,,,,,,-4.35
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,42677,44538,2020-08-20 10:18:41 EDT,2020-08-20,10:18:41,Photo,652,181,39,153,6,154,0,11,105,3,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2025296540939253,"This is scary. A Harvard professor and a University of Arizona professor are arguing -- in all seriousness -- that Chinese-style censorship of ""wrong"" ideas is the best path, and the US's idea of free speech is bad! In fact, they say: ""Significant monitoring and speech control are inevitable components of a mature and flourishing internet, and governments must play a large role in these practices to ensure that the internet is compatible with a society’s norms and values."" But wait a minute! Who decides what society's 'norms and values' are? Why does that group of people get to decide? What if society is very divided on certain issues...why does one side just get suppressed? We think these ideas are dangerous and must be challenged! (Which is the right way to handle wrong ideas -- open discussion and debate.) If we are all mature adults, then we can handle disagreeing with one another. We can manage to share our ideas rationally, and elevate one another as we explore the pros and cons of each. We can agree to disagree and actually hold opposing ideas and be okay with that. It's especially dangerous to suppress ideas that address health, wellness, and safety, because not all people are the same, and ignoring or hiding ideas can, in fact, leave others without answers they need to be healthy! Our society is getting very dangerous right now, and we must stand up and speak -- while we still can.",https://www.facebook.com/earthley/photos/a.749202208548699/2025290004273240/?type=3,,"4G 89% 9:56 AM Subscribe A The Atlantic IDEAS Internet Speech Will Never Go Back to Normal In the debate over freedom versus control of the global network, China was largely correct, and the U.S. was wrong. JACK GOLDSMITH AND ANDREW KEANE WOODS APRIL 25, 2020 2 more free articles. Subscribe Now",,,,,,-1.05
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 09:00:24 EDT,2020-08-20,09:00:24,Link,120,59,3,57,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3362446067131462,Draining your lymph nodes will literally change your life.,https://www.healthy-holistic-living.com/lymphatic-system-health/?utm_source=HHL,,,"These Simple Techniques Can Naturally Drain Your Lymph System, Boost Immunity, And Remove Toxins",Your body is a complicated and complex network of systems and the Lymphatic System is one of the most important ones. Here's how to keep it healthy.,,,,-1.39
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,42677,44538,2020-08-20 08:00:39 EDT,2020-08-20,08:00:39,Photo,67,44,4,4,14,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2025168514285389,Our powerful combination of elderberries and immune-strengthening herbs can combat any flu symptoms. ‼Elderberry Elixir & DIY Kit Sale: 20% OFF‼,https://www.facebook.com/earthley/photos/a.749202208548699/2025168514285389/?type=3,,,Timeline Photos,,,,,-10.18
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 07:00:44 EDT,2020-08-20,07:00:44,Photo,670,383,21,236,30,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3368884586487610,Write this down!,https://www.facebook.com/mynaturalmedicine/photos/a.1593462310965167/2563323137312408/?type=3,,8 Foods That Cleanse Your Arteries Asparagus Avocado Garlic Leafy Green Vegetables Green Tea Flaxseeds Almonds Walnuts,I Love Natural Medicine,,,,,-2.22
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 06:00:02 EDT,2020-08-20,06:00:02,Photo,540,279,9,70,137,4,1,2,0,38,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3367093496666719,"Well, this is the greatest thing I have seen this week. Look at the joy!!!",https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3367092510000151/?type=3,,The Conscious Earth Published by Robin Kroft [?] 16h・ Two beluga whales that were forced to do tricks in an indoor aquarium in China have been rescued and brought to a sea sanctuary in Iceland. VICE.COM Look at This Beluga Whale Smiling After Being Rescued From Years of Captivity i,,,,,,-2.75
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 05:00:00 EDT,2020-08-20,05:00:00,Photo,"6,565",2390,89,3773,294,4,3,1,1,10,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3359131544129581,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3359130780796324/?type=3,,"History is not there for you to like or dislike. It is there for you to learn from it. If it offends you, even better, because then you are less likely to repeat it. It's not yours to erase. It belongs to all of us! holistic lwing",,,,,,4.41
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 04:00:09 EDT,2020-08-20,04:00:09,Status,58,8,46,3,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3368526533190082,Question of the day: Did you parents have a strange at home cold remedy? What was it and do you still use it?,,,,,,,,,-1.47
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 03:00:12 EDT,2020-08-20,03:00:12,Photo,"3,149",1747,16,1029,304,0,1,1,0,51,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3368411446534924,Be one.,https://www.facebook.com/AskDrNandi/photos/a.312022975485597/3369254859762378/?type=3,,"""The world is full of kind people, if you can't find one be one.' "" UNKNOWN DR.NANDI ASKDRNANDI.COM","Partha Nandi, MD","The world is full of kind people, if you can't find one be one. - Unknown",,,,2.12
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-20 00:00:58 EDT,2020-08-20,00:00:58,Link,72,38,10,13,10,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3364121416963927,Here's how our cousin took a seldom-used screened-in porch and converted it to a fun Catio to give our indoor kitties a safe place to enjoy the outdoors. It might give you some ideas for how to adapt space for your own feline friends.,https://expand-your-consciousness.com/here-is-an-idea-for-a-simple-catio-from-a-screened-porch/,,,Here Is An Idea For A Simple Catio From A Screened Porch,Here's how our cousin took a seldom-used screened-in porch and converted it to a fun Catio to give our indoor kitties a safe place to enjoy the outdoors. It might give you some ideas for how to adapt space for your own feline friends.,,,,-2.32
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909949,1952654,2020-08-19 23:00:18 EDT,2020-08-20,23:00:18,Link,58,29,3,24,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3367935983249137,"If you wake up with a white coat on your tongue, you could have candida.",http://ed.gr/cpr6u,https://draxe.com/health/candida-symptoms/?utm_campaign=partners&utm_medium=social&utm_source=facebook&utm_content=HHL,,Stop the Sugar Cravings and the Fuzzy Thinking!,"Are you exhausted, experiencing fuzzy thinking and suffering from muscle weakness and joint pain? If so, you may have candida.",,,,-2.88
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-08-19 20:39:02 EDT,2020-08-20,20:39:02,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/AutismTreatmentCenter/posts/10157512440993372,Slow down #WeDoNotConsent #VaccineInjuriesAreReal #Plandemic,https://www.nytimes.com/2020/08/17/podcasts/the-daily/trump-coronavirus-vaccine-covid.html,,,Inside Operation Warp Speed,"The goal of the initiative is admirable: getting a coronavirus vaccine out to Americans and saving lives as soon as possible. It is not, however, without its problems.",,,,-2
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,42395,44240,2020-08-19 20:01:17 EDT,2020-08-20,20:01:17,Photo,217,147,1,45,24,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2024629787672595,"Right now, it seems like medical freedom is a HUGE issue -- and it is. People are increasingly worried about what the government, and the doctors, have a 'right' to force on us. Lawyers are speaking to the media and saying that there's precedent to make people get a vaccine during a pandemic, and people just need to do what they're told. It's scary out there. But how did we GET here? Why isn't medical freedom a given? Well...we're diving into the history of American medicine. It all starts in the mid-1700s. America wasn't even a country yet! Most doctors were trained by apprenticeship (not necessarily college) and most had to go to Europe to get that training. Medicine wasn't a prestigious discipline at this time, and there were many different modalities practiced. ""Scientific"" medicine was just beginning to emerge by the beginning of the 1800s...and this is when the real fight started! See our next post to learn what happened next!",https://www.facebook.com/earthley/photos/a.749202208548699/2024629787672595/?type=3,,The History of American Medicine Earthley -wellness-,Timeline Photos,,,,,-3.14
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910109,1952793,2020-08-19 20:01:00 EDT,2020-08-20,20:01:00,Link,132,80,7,29,8,8,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3362445357131533,Sounds promising!,https://www.healthy-holistic-living.com/new-molecule-reverses-alzheimers-like-memory-decline/?utm_source=HHL,,,New Molecule Reverses Alzheimer's-Like Memory Decline,Researchers have demonstrated that a drug candidate called CMS121 can reverse memory decline in mice. They published their research in the journal Redox Biology in July 2020.,,,,-1.27
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,117917,129249,2020-08-19 18:33:59 EDT,2020-08-19,18:33:59,Link,279,85,51,59,1,15,0,22,45,1,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2715272345386836,,https://www.nytimes.com/2020/08/17/podcasts/the-daily/trump-coronavirus-vaccine-covid.html,,,This is a re-share of a post,"Operation Warp Speed has in some ways lived up to its name: The U.S. government has awarded almost $11 billion to seven different companies to develop vaccines, three of which — Moderna, AstraZeneca and Pfizer — are in late-stage trials.

Things are going according to the most aggressive schedule.

However, accelerating the development process has increased the likelihood of cronyism and undue political influence.",,,,-1.04
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910109,1952793,2020-08-19 18:00:23 EDT,2020-08-19,18:00:23,Link,41,20,1,18,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3362444370464965,Make your own hand sanitizer at home.,https://www.healthy-holistic-living.com/how-to-make-your-own-hand-sanitizer-and-cleaning-wipes/?utm_source=HHL,,,How to Make Your Own Hand Sanitizer And Cleaning Wipes,"Experts still assure us that hand washing is the best way to avoid disease. And there’s a correct way to wash them, too.",,,,-4.07
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-08-19 17:12:34 EDT,2020-08-19,17:12:34,Link,148,56,3,27,22,1,0,13,0,26,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2688311728111076,"Evee Gayle Clobes. You have united and awoken so many. This sweet baby girl turns 2 today in heaven. Her life was stolen from her, but we are not going to stop until the truth is exposed and everyone understands the risks of vaccines. Sending extra love to her mama Catie Clobes @justiceforevee The Truth: https://circleofmamas.com/health-news/the-biggest-cover-up-of-all-time/",https://circleofmamas.com/health-news/the-biggest-cover-up-of-all-time/,,,The Biggest Cover-up Of All Time | Circle of Mamas,"The Biggest Cover-up Of All Time By circle of mamas - October 4, 2019 Share Facebook Twitter Pinterest Not every person who gets a vaccine will experience a recognizable vaccine injury, but that doesn’t mean vaccine injuries are rare, or don’t happen. We know they happen. We have a Vaccine Injur...",,,,7.79
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910109,1952793,2020-08-19 17:00:01 EDT,2020-08-19,17:00:01,Photo,"1,081",393,13,417,52,2,201,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3359121307463938,It's okay.,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3359129794129756/?type=3,,Canceling plans is OK. Staying home to cook is OK. Disappearing for a bit to get your life together is OK. Resurfacing in a foreign country 10 years later with a new name is OK. It's called self-care. healthy holistic liwing,,,,,,-1.38
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,N/A,N/A,2020-08-19 16:08:13 EDT,2020-08-19,16:08:13,Photo,956,513,32,311,19,8,1,67,4,1,,-,0,0,0,N/A,https://www.facebook.com/1986theact/posts/202589924540399,"The lockdown has turned fear into a virtue. Those who are afraid believe they’re better than those who aren’t, and subconsciously look for ways to multiply fear, because it has become their virtue. “If you want to control someone, all you have to do is to make them feel afraid.” -Paulo Coelho Woe to those who call evil good and good evil... #fearisnotavirture #dontbuyit #truthwillprevailalways",https://www.facebook.com/1986theact/photos/a.173250444141014/202589924540399/?type=3,,The lockdown has turned fear into a virtue. @1986THEACT,Timeline Photos,,,,,1.34
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910109,1952793,2020-08-19 16:00:50 EDT,2020-08-19,16:00:50,Link,248,128,22,58,38,1,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3362443480465054,We need each other.,https://www.healthy-holistic-living.com/best-friends-build-their-own-tiny-town-to-grow-old-together/?utm_source=HHL,,,Best Friends Build Their Own Tiny Town to Grow Old Together,These best friends are living the dream in their tiny town!,,,,1.49
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910109,1952793,2020-08-19 15:00:30 EDT,2020-08-19,15:00:30,Photo,"6,779",1773,201,3696,170,4,920,3,1,11,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3367017663340969,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3367017663340969/?type=3,,"HATE THE FACT THAT I CRY WHEN I'M FRUSTRATED PEOPLE THINK THEY HURT MY FEELINGS, WHEN I'M JUST TRYING NOT TO KILL THEM.",Timeline Photos,,,,,4.56
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,57563,59889,2020-08-19 14:05:05 EDT,2020-08-19,14:05:05,Photo,"2,828",1109,152,1224,335,5,2,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2024359227699651,"With the mainstream media and most medical doctors focusing primarily on vaccination it can be easy to miss a few key pieces of information that you need to make informed decisions for your family. 🤓 The most important piece of information when it comes to these injections is that each vaccine carries risk of permanent injury and in some cases death. It's a hard pill to swallow and unfortunately because these side effects aren't talked about by most health care professionals, a lot of parents and adults are simply unaware. We aren't trying to make any decisions for you, but what we are saying is that when you do decide what is best for your family -- that you weigh up all the pro's and con's that come with it. That means researching.💻",https://www.facebook.com/earthley/photos/a.749202208548699/2024359227699651/?type=3,,"Elderberry VS FLU SHOTS Free of heavy metals Rich in vitamins, minerals, and antioxidants Contains mercury Contains aluminum Effective for 90% of people Efficacy often low and varies widely Reduces risk of any viral illness Risk of Guillaine-Bar Increases risk of non-flu illness Made in a lab/not natural No serious side effects reported Natural/grows outside Targets any virus, regardless of strain Reduces severity and duration of symptoms by up to 4 days Increases risk of IBD Can only target limited viral strains Cannot help symptoms if infection occurs",Timeline Photos,,,,,3.8
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910109,1952793,2020-08-19 14:00:19 EDT,2020-08-19,14:00:19,Link,234,119,1,108,4,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3362442490465153,Keeping your lymphatic system healthy is one of the best ways to keep cancer from spreading.,https://www.healthy-holistic-living.com/the-lymphatic-system-is-how-cancer-spreads-here-are-10-ways-to-keep-it-flowing-healthy/?utm_source=HHL,,,The Lymphatic System Is How Cancer Spreads - Here Are 10 Ways To Keep It Flowing Healthy,"Since the lymphatic system has no central pump, it's important to do what you can to encourage a healthy flow of lymph to clear your body of waste.",,,,1.4
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,117917,129249,2020-08-19 13:39:05 EDT,2020-08-19,13:39:05,Link,225,167,5,49,3,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2715098658737538,"Here's Part Two of ""Vaccine Fundamentalism"" by Nate Doromal. In part one of this article, Mr. Doromal introduced the concept of vaccine fundamentalism and how it erodes public health trust and threatens medical ethics.",https://childrenshealthdefense.org/news/vaccine-fundamentalism-war-metaphors-in-the-covid-19-response-vaccine-policy-and-public-health-part-2/?utm_source=salsa&eType=EmailBlastContent&eId=c7fdee09-44db-495a-8e00-0503e94690a4,,,"Vaccine Fundamentalism—War Metaphors in the Covid-19 Response, Vaccine Policy, and Public Health, Part 2 • Children's Health Defense",War metaphors in public health and vaccine fundamentalism have led to a situation where vaccine-injured individuals and families are themselves seen as enemies by the very public health systems that are meant to serve them.,,,,-1.29
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,117917,129249,2020-08-19 13:19:41 EDT,2020-08-19,13:19:41,Link,"1,292",687,87,329,143,4,0,29,2,11,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2715081922072545,"Breaking News: We're so happy to see this moving forward! From the press release: The lawsuit asserts Merck purposely downplayed the risk of Gardasil’s ingredients, including a proprietary aluminum compound (a potent neurotoxin) and secret and potentially hazardous DNA particles. Plaintiff Julia Balasco alleges she suffered and continues to suffer severe and permanent physical injuries such as an autoimmune disease known as postural orthostatic tachycardia syndrome (POTS) after receiving multiple injections of the human papillomavirus (HPV) Gardasil vaccine. Attorneys Bijan Esfandiari, Nicole K. H. Maldonado, Michael L. Baum, and co-counsel Robert F. Kennedy, Jr. filed the lawsuit in U.S. District Court for the District of Rhode Island on behalf of Ms. Balasco, who alleges her vaccine injuries were so severe and debilitating, she was physically unable to attend most of high school.",https://www.baumhedlundlaw.com/8-20-gardasil-lawsuit-hpv-vaccine-injury/,,,Gardasil Lawsuit Claims HPV Vaccine Caused Teen Severe Injuries,"August 19, 2020, Providence, Rhode Island - - The national law firm of Baum Hedlund Aristei & Goldman filed a Gardasil lawsuit against Merck today on behalf of a 19-year-old woman, alleging the company misled the FDA, legislators, doctors and moms about the safety and efficacy of",,,,4.44
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910109,1952793,2020-08-19 13:01:38 EDT,2020-08-19,13:01:38,Photo,630,235,9,121,4,4,253,4,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3366755636700505,😅,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/2888564021198785/?type=3,,turns out my top 3 hobbies are: 1. eating at restaurants 2. going to nonessential businesses 3. touching my face Juicing Vegetables,Juicing Vegetables,It's not too bad at all!,,,,-2.36
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910109,1952793,2020-08-19 12:00:41 EDT,2020-08-19,12:00:41,Link,"1,533",449,59,888,76,58,1,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3362441307131938,LEMON MERINGUE PIE CUPCAKES (Yumm!) - Don't LOSE it,https://www.healthy-holistic-living.com/lemon-meringue-cupcakes/?utm_source=HHL&utm_medium=PP,,,Lemon Meringue Cupcakes · Cook Heavenly Recipes,"In the mood for something lemony and delicious? Give these Lemon Meringue Cupcakes a try! Just like teeny tiny lemon meringue pies, you'll be hooked.",,,,9.18
