Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910055,1951887,2020-07-14 06:00:41 EDT,2020-07-14,06:00:41,Link,979,678,48,82,148,3,1,0,1,18,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3259389347437135,A federal court has upheld a lower court decision reversing a Trump administration policy that eliminated protections for grizzly bears in and around Yellowstone National Park.,https://thehill.com/policy/energy-environment/506446-court-upholds-protections-for-yellowstone-grizzly-bears?fbclid=IwAR3Ji0aJ1BjVhoHjhAH2jFzqJTw7gOadfJvh9Rhli534zHIOygpw0rifVdI,,,Court upholds protections for Yellowstone grizzly bears,A federal court on Wednesday upheld a lower court decision reversing a Trump administration policy that eliminated protections for grizzly bears in and around Yellowstone National Park.,,,,5.86
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910055,1951887,2020-07-14 05:00:00 EDT,2020-07-14,05:00:00,Photo,482,321,8,77,65,1,1,3,0,6,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3215372435172160,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3215370545172349/?type=3,,No one in America should ever be afraid to walk down the street holding the hand of the person they love. healthy holistic lwing,,,,,,-3.09
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910055,1951887,2020-07-14 04:00:26 EDT,2020-07-14,04:00:26,Status,38,8,28,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3260319040677499,"Question of the day: What is your favorite book on health? (Any type of health: physical, financial, mental, etc.)",,,,,,,,,-2.24
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910055,1951887,2020-07-14 03:00:21 EDT,2020-07-14,03:00:21,Photo,346,194,8,81,57,0,0,1,0,5,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3260200400689363,perfection,https://www.facebook.com/AskDrNandi/photos/a.312022975485597/2048590918495452/?type=3,,"Quotes Quotes>Relationship "" Being someone's first love may be great but to be their last is Beyond Perfect. Unknown DR.NANDI","Partha Nandi, MD","Being someone's first love may be great but to be their last is beyond perfect.   - Unknown
#AskDrNandi #HealthHero #DetroitDoc #AmericasDoc #ParthaNandiMD #Namaste #quoteoftheday #Quote #GoodReads #DailyReminder #KeyToSuccess #BeHappy #LoveYourself #BeYourOwnHealthHero",,,,-4.3
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910055,1951887,2020-07-14 00:00:56 EDT,2020-07-14,00:00:56,Link,59,36,1,17,4,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3258876877488382,"""Nothing about our brains is set in stone. Our brains are surprisingly dynamic. It can adapt, heal, renew or rewire itself.""",https://expand-your-consciousness.com/6-routines-that-can-help-keep-your-brain-sharp/,,,6 Routines That Can Help Keep Your Brain Sharp,Getting outside to exercise is just one of several things you can do to stay sharp.,,,,-2.83
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910055,1951887,2020-07-13 23:00:16 EDT,2020-07-14,23:00:16,Link,"1,025",153,120,635,1,86,2,19,9,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3259761304066606,"Strokes, dementia, brain shrinkage. Soda and juice are doing this (and more) to your body…",http://ed.gr/cmxpz,https://draxe.com/health/artificially-sweetened-drinks-increase-risk-of-stroke-and-dementia/?utm_campaign=HHL,,"Diet Soda Literally Shrinks Your Brain, Is Tied to Dementia","Strokes, dementia, brain shrinkage. Soda's doing this and more to your body…",,,,6.14
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,33985,35320,2020-07-13 20:06:00 EDT,2020-07-14,20:06:00,Photo,"5,046",2484,666,663,917,6,287,10,10,3,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1983511851784389,"We the people need to come together, instead of relying on a government to make decisions for us. We need to come from a place of understanding. We are not each other’s enemies, nor should we fear each other. Let's put the mask ""debate"" aside and look at what's happening to our rights.",https://www.facebook.com/earthley/photos/a.749202208548699/1983497691785805/?type=3,,"We don't care ifyou want to wear a mask. But understand that wearing a mask, even if you don't prefer to, shows public support for unconstitutional orders and strips people of rights. Earthley we lIness",,,,,,7.4
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 20:00:56 EDT,2020-07-14,20:00:56,Link,64,24,12,22,0,2,2,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3250964608279609,I never realized these foods were causing acid reflux...,https://www.healthy-holistic-living.com/7-foods-that-cause-acid-reflux/?utm_source=HHL,,,7 Foods That Cause Acid Reflux,"Acid reflux affects a large swath of the population. One tip for managing it is to learn what foods to avoid, thereby managing the symptoms of acid reflux. Here are some foods that experts advise to avoid.",,,,-2.61
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,N/A,N/A,2020-07-13 18:33:49 EDT,2020-07-13,18:33:49,Photo,113,85,4,11,12,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1986theact/posts/191975808935144,Andy will be on the Radio! Coast to Coast am with George Noory tonight! Times: 10pm-12am PST 11pm-1am GMT 12pm-2am CST 1am-3am EST Check your local listing for station Call in numbers: First time callers: (818) 501-4721 Western US: (800) 825-8255 Eastern US: (800) 825-5033 Skype: george97313 Text: (818) 298-6521 #1986TheAct #TheWorldIsWakingUp,https://www.facebook.com/1986theact/photos/a.117159883083404/191971562268902/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2F1986theact%2Fphotos%2Fa.117159883083404%2F191971562268902%2F%3Ftype%3D3,ANDY LIVE TONIGHT! COAST COAST WITH GEORGE NOORY Call in with your questions!,,,,,,0
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 18:00:26 EDT,2020-07-13,18:00:26,Link,218,89,70,31,17,7,2,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3250963911613012,BABIES will eat literally anything and you constantly have to watch them to see what they’re putting in their mouth. One mum wanted to make a fun – and safe – toy for her daughter…,https://www.healthy-holistic-living.com/cheers-to-that-genius-mum-puts-old-cheerios-in-a-blender-to-make-edible-sandpit-for-her-baby/?utm_source=HHL,,,‘Genius’ Mum Puts Old Cheerios In A Blender To Make Edible Sandpit For Her Baby,Keeping kids entertained has always been a challenge. One mom inspired other parents when she made edible sand for her busy toddler.,,,,1.31
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 17:00:01 EDT,2020-07-13,17:00:01,Photo,"4,262",1626,25,2298,300,2,1,0,0,10,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3215366705172733,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3215366155172788/?type=3,,"Instead of buying your children all the things you never had, you should teach your children all the things you were never taught. Material wears out, but knowledge stays. healthy holistic living",,,,,,2.87
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 16:00:57 EDT,2020-07-13,16:00:57,Link,92,27,11,27,2,24,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3250963251613078,Researchers have found four new amazing species of sharks which use their fins to walk across sea floors and reefs.,https://www.healthy-holistic-living.com/walking-sharks-that-can-leave-the-water-discovered-in-indo-australian-archipelago/?utm_source=HHL,,,Walking Sharks That Can Leave The Water Discovered In Indo-Australian Archipelago,"Walking sharks are now real, in case you thought 2020 was done messing with your life.",,,,-1.82
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115864,126824,2020-07-13 15:46:00 EDT,2020-07-13,15:46:00,Link,480,70,102,107,0,68,8,11,114,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2683758081871596,"Human challenge trials for COVID vaccines would require healthy young people--ages 18-25--to receive the experimental vaccine and then be deliberately exposed to the virus. ""Dr. Anthony Fauci, head of the institute, said in an interview on Wednesday that challenge trials might be needed if the pandemic waned and there were not enough natural infections to determine in a traditional study whether a vaccine worked. But given the rising case numbers now, he said he expected no shortage of infections by July and August, when several large trials are scheduled to begin.""",https://www.nytimes.com/2020/07/01/health/coronavirus-vaccine-trials.html,,,Researchers Debate Infecting People on Purpose to Test Coronavirus Vaccines,"The technique, called a human challenge trial, has been used to evaluate other vaccines.",,,,1.65
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 15:01:02 EDT,2020-07-13,15:01:02,Photo,534,166,46,64,39,2,213,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3258864520822951,Be more like Brad.,https://www.facebook.com/quaranteam2020/photos/a.106399577662529/155426882759798/?type=3,,"Brad, 30 loves hummus, lifts weights, has tattoos, is vegan, is a good boy Swole",Quaranteam,,,,,-2.78
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115864,126824,2020-07-13 14:11:44 EDT,2020-07-13,14:11:44,Link,324,56,47,90,0,36,0,24,71,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2683704595210278,"There's huge revenue potential in future sales of COVID vaccines developed by Moderna and other drug companies. From the article: The analysts predict 50 million people will be vaccinated in 2021 at $50 per dose. Under that scenario, Moderna could earn about $2 billion in 2021 and $5 billion over the next few years. But if 100 million or 200 million people get vaccines at a higher price point, “this can quickly get to big numbers of $10-20B+ in theory,” Yee wrote. Aside from revenues in COVID-19, success would unlock “platform value” as the company is advancing other drugs and vaccines against various diseases.",https://www.fiercepharma.com/vaccines/analysts-see-5-billion-potential-for-moderna-covid-19-vaccine,,,"Moderna's COVID-19 vaccine could cruise to $5B in sales—or more, analysts say","Moderna has never scored a commercial approval for any of its drugs or vaccines, but analysts with Jefferies think the company has a winner in its COVID-19 shot. The team is projecting around $2 billion in 2021 sales, and $5 billion in sales over the next few years.",,,,1.11
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,33985,35320,2020-07-13 14:01:00 EDT,2020-07-13,14:01:00,Photo,164,96,7,39,22,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1984486168353624,"If you're like many people, you might be working to detox and improve your health. Your liver is a key part of that. It filters all of the ""junk"" that enters your body. If it gets congested, then it can't do its job, and you may experience fatigue, sluggishness, brain fog, headaches, acne, and more. Supporting your liver is important! These foods and herbs can help your liver function optimally, so you feel your best!",https://www.facebook.com/earthley/photos/a.749202208548699/1984485638353677/?type=3,,,,,,,,-4.16
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 14:00:23 EDT,2020-07-13,14:00:23,Link,56,24,2,25,3,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3250962468279823,Easy 7-Up Cake– Don't LOSE this recipe,https://www.healthy-holistic-living.com/easy-7-up-cake/?utm_source=HHL&utm_medium=PP,,,Easy 7-Up Cake · Cook Heavenly Recipes,"Who knew that back in the 1950s, the beverage company 7-Up put out a booklet of recipe ideas? That's where this one for easy 7-Up cake came from.",,,,-2.98
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 13:01:06 EDT,2020-07-13,13:01:06,Photo,"2,898",1918,20,662,282,2,1,0,0,13,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3258600637516006,🌏,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/3069048679816984/?type=3,,EAT LESS FROM A BOX AND MORE FROM THE EARTH Juicing Vegetables,Juicing Vegetables,🤗,,,,1.95
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115864,126824,2020-07-13 12:49:19 EDT,2020-07-13,12:49:19,Link,415,52,147,48,0,31,7,16,114,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2683657428548328,"Once COVID vaccines are available, Bill Gates wants to ensure that they go to ""the people and the places where they are most needed"". What people and places will he target first?",https://www.cnbc.com/2020/07/11/bill-gates-warns-coronavirus-vaccine-shouldnt-go-to-highest-bidder.html,,,Bill Gates warns against coronavirus vaccine going to highest bidder — 'We'll have a deadlier pandemic',"As countries and companies race to bring a Covid-19 vaccine to the market, concerns have risen about wealthier nations receiving more drugs than developing countries.",,,,1.43
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 12:00:55 EDT,2020-07-13,12:00:55,Link,435,22,57,50,0,61,2,36,207,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3250961708279899,"After spending $46, 000 to install solar panels and not rely on the power grid, Kris Currie is still being taxed for the energy he produces himself!",https://www.healthy-holistic-living.com/man-charged-tax-energy-creates-solar-panels/?utm_source=HHL,,,Man Is Charged Tax On Energy He Creates Himself From Solar Panels - Healthy Holistic Living,Why is this man from Prince Edward Island being charged tax on energy he produces himself from solar panels? Read and find out!,,,,2.6
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115864,126824,2020-07-13 11:05:39 EDT,2020-07-13,11:05:39,YouTube,334,206,9,62,33,22,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2683590708555000,Thousands of people rally in Tel Aviv's Rabin Square against economic hardship and the Israeli government's response to the Covid-19 outbreak,https://www.youtube.com/watch?v=XnZIW8n7JoA,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DXnZIW8n7JoA&q=EgQ0KuTRGOv1sfgFIhkA8aeDS4oYU7vfxVdrqoWj1a4qGt6C7M7nMgFy,,Thousands Protest in Tel Aviv Against Israeli Government's Response to Covid-19,Thousands of people rally in Tel Aviv's Rabin Square against economic hardship and the Israeli government's response to the Covid-19 outbreak Subscribe to ou...,,,,-1.5
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 09:00:31 EDT,2020-07-13,09:00:31,Link,63,26,6,29,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3250960988279971,Meet your new favorite summer side.,https://www.healthy-holistic-living.com/bang-bang-corn/?utm_source=HHL&utm_medium=PP,,,Bang Bang Corn Will Spice Up Your BBQs,"If you're familiar with bang bang shrimp, you already know the sweet spiciness of bang bang corn. Grilled to perfection, this is one mouth-watering treat.",,,,-2.65
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,33985,35320,2020-07-13 08:00:00 EDT,2020-07-13,08:00:00,Photo,719,415,25,92,187,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1983621245106783,"There are many health modalities out there. Western is one of them, and sometimes it's needed. But the other health modalities aren't ""messing around."" Western isn't the default, or the only 'real' option. All health modalities -- herbs, essential oils, homeopathy, etc. -- are valid. They have their time and place. They aren't what people do when they're ""messing around."" Learn how to use them properly, and they're powerful, real, and amazing. We stand in support of herbs as a valid and important health modality!⁣",https://www.facebook.com/earthley/photos/a.749202208548699/1983621085106799/?type=3,,"Using herbs is not messing around"" Herbal remedies are a part of an ancient tradition, and are still used in many cultures today. They are real, and they work. Earthley wellness",,,,,,1.05
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 07:00:26 EDT,2020-07-13,07:00:26,Photo,"1,053",634,13,282,118,3,1,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3257830257593044,What makes you happy?,https://www.facebook.com/be.inspired.2011/photos/a.308083465974663/1590722204377443/?type=3,,"‎outdoor, ‎'‎Don't think too much. Just סל what makes you happy.‎'‎‎",Be Inspired,,,,,-1.41
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,5652,5995,2020-07-13 06:46:44 EDT,2020-07-13,06:46:44,Photo,30,15,5,4,4,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158577108318210,"Let's talk primal brain and prefrontal cortex and how they relate to our food choice success and drive, the importance of planning what you’re going to eat ahead of time and how to manage urges! I work with a lot of clients across the US with insulin resistance, many in early stages unbeknownst to them [and mood concerns]. It affects the signals in our bodies in terms of hunger and fullness and many times they are not accurate in the sense that we have completely thrown our bodies off by the food [and chemicals] that we have put into them; mainly sugar, flour, sugars and refined and processed foods that our hormones and neurotransmitters don’t really know what to do with them. When we’re eating those types of foods and then we start to try and tune into our body, our hunger signals, our hormones and cell receptor sites are so off that we feel like we’re hungry all of the time. So even though we may be eating only when we’re hungry, we’re eating too much because our body is actually craving food that it doesn’t actually need for fuel. Stick to healthy fats, proteins and low OX vegetables = high voltage foods! We make decisions primarily via two types of brain regions 👇 1.) Prefrontal cortex/modern brain (front). Problem solving, memory, language, judgment, impulse control, reasoning, long term goals, thoughtfulness, personal growth decisions and creating the best version of you. Adult brain. 2.) Primal/primitive/reptilian brain (basal ganglia)(hind). What is satisfying and gratifying NOW and in the moment, survival, drive and instinct. Toddler brain. Letting the primal brain make decisions (unless it's an emergency) is a tragedy. It leads to weight gain and overindulgence and buffering in a way that causes us tons of results that we don’t want. What you need to do is look at the brain decision-making process and utilize the most powerful part of your human brain, which is your prefrontal cortex. That is the part of your brain that separates you from animalistic behavior, primal behavior. That is the part of the brain where you can look ahead and you can plan and you can make decisions as an emotional adult. I like to compare it to the difference between a toddler and an adult. You can look into the future, delay gratification, give up what you want now for what you want most. You can take care of yourself even though you may not feel the immediate gratification from it. Plan out your meals ahead of time and stick to that plan.🍽 If we’re not planning ahead in terms of what we’re going to put in our body, that means relying on our primal brain to make those decisions in the moment and it’s completely unfair to our future self because the primal brain will always choose immediate pleasure. That is its job. And if you don’t override it with your prefrontal, human, higher level brain, you will be always at the effect of instant gratification. Because there’s so much instant gratification available, you will over-consume, which will create undesirable effect in the way you feel and probably in the way you carry your weight. There are several steps to this, however, step one is going to really be about utilizing that prefrontal. The concept is, losing weight is a *series* of small decisions. Those decisions need to be made from your higher brain. Small decisions throughout the day, lead us to that big wonderful outcome. Stay the course with eating the health nutrient dense low carbohydrate food you have planned out ahead - and don't diverge, that's the primal (toddler brain) saying ...just do it! . . I get asked often about my recommendation on real food meal plans, delivery and services all the time, so I thought I'd share with you. If you aren't able to shop local and get grass fed, forage fed food ... here is another option. 🌸🌷 Thrive Market Membership. A must have for any Mom or real food foodie! Real foodie food - delivered right to your front door at up to 60% off retail. A perfect gift! Thrive is my go-to place for wholesale health foods - it's like Amazon Prime meets Costco meets Whole Foods. My favorite items are paleo wraps, paleo granola cereal, kale chips and Biodynamic Puttanesca Pasta Sauce. BONUS: Become a Thrive Market member today and get up to $20 in shopping credit when you join with my link ➜ http://www.integrativenutritionaltherapies.com/thrive-market 🌸🌷 Pete's Paleo: Chef-made meals catered to your diet (Paleo, Keto, AIP Friendly, Low FODMAP) shipped frozen to your door. Order on Monday, delivered on Friday. Weekly seasonal menu is posted on the website (meals like Mango Glazed Chicken with Sautéed Spinach and Beets). Just pop them in the oven to warm up ➜ http://www.integrativenutritionaltherapies.com/petes-paleo 🌸🌷 Paleo On The Go. They are a meal delivery service specializing in chef made meals catering to those following a Paleo/AIP diet. They help people heal and thrive when their lifestyle doesn’t allow for them to (truncated)",https://www.facebook.com/IntegrativeNutritionalTherapies/photos/a.279265483209/10158577105363210/?type=3,,,,,,,,-3.1
Holistic Hilda,HolisticHilda,985921748210269,PODCAST,,Do you want to improve your health w/o fancy shakes or flashy programs? Holistic Hilda is an expert on ancestral health practices & she can show you how to nurture wellbeing the natural way.,2020-05-01 19:32:09 EDT,1343,1471,2020-07-13 06:09:28 EDT,2020-07-13,06:09:28,Link,24,16,0,4,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/HolisticHilda/posts/1913360705466364,"We all know by now that sugar can lead to weight gain and cavities. But it does a lot more damage than that. It ages us inside and out. It shortens our lifespan. It leads to many modern diseases rooted in mitochondrial and metabolic dysfunction. Dr. Robert Lustig, endocrinologist and author, explains just how serious the situation is, on today's podcast.",http://wisetraditions.libsyn.com/252-the-bitter-truth-about-sugar?tdest_id=811731,https://wisetraditions.libsyn.com/252-the-bitter-truth-about-sugar?tdest_id=811731,,Wise Traditions : 252: The bitter truth about sugar,"We all know by now that sugar can lead to weight gain and cavities. But there is a lot about how sugar operates that we may not have realized before. The truth is that it ages us on the inside and out (causing wrinkles, for example). It shortens our lifespan. It leads to many modern diseases rooted....",,,,1.09
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 05:00:00 EDT,2020-07-13,05:00:00,Photo,"9,750",1417,346,6465,108,11,1391,4,0,8,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3215365648506172,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3215364878506249/?type=3,,"needed to laundry, but I realized was out of detergent, so to shopping realized how unorganized the junk drawer was, and started checking pens When to toss all the junk, saw that the trash was full but before it out wanted to rid fridge. That's realized a juice jug had leaked so needed to when went to grab a rag, saw that the pantry closet nightmare so started organizing how ended up on the looking at my old photo albums from the 990s and not doing laundry. healthy living holistic",,,,,,6.56
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 04:00:39 EDT,2020-07-13,04:00:39,Status,79,10,63,2,1,0,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3257507430958660,Question of the day: Tell us about the first time you remember getting sick as a kid.,,,,,,,,,-1.08
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 03:00:26 EDT,2020-07-13,03:00:26,Photo,307,193,9,62,40,0,0,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3257400657636004,love the one you're with,https://www.facebook.com/AskDrNandi/photos/a.312022975485597/2051150611572816/?type=3,,"Quotes>Friendship "" Don't have time to worry about who doesn't like me. I am too busy loving the people Who love me. Unknown DR.NANDI �","Partha Nandi, MD","Don't have time to worry about who doesn't like me. I am too busy loving the people who love me.  - Unknown
#AskDrNandi #HealthHero #DetroitDoc #AmericasDoc #ParthaNandiMD #Namaste #quoteoftheday #Quote #GoodReads #DailyReminder #BeHappy #LoveYourself #BeYourOwnHealthHero",,,,-4.84
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910071,1951894,2020-07-13 02:00:15 EDT,2020-07-13,02:00:15,Photo,649,404,13,166,64,1,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3257302034312533,Interest in life,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/2556523724402818/?type=3,,"""TO INSURE GOOD HEALTH: EAT LIGHTLY, BREATHE DEEPLY, LIVE MODERATELY, CULTIVATE CHEERFULNESS AND MAINTAIN AN INTEREST IN LIFE."" -WILLIAM LONDEN JUICING VEGETABLES #ORGANIFI",Juicing Vegetables,,,,,-2.29
